21,Sintoo Biswas,"Reviewed in India on October 14, 2022",4.0,&nbsp;Budget for with Awesome Features.. recommend to all you are searching for it,POSITIVE
21,vicky,"Reviewed in India on October 13, 2022",4.0,Phone is exceptionally good except camera quality.,POSITIVE
21,MAHABOOB Navaz Shah,"Reviewed in India on October 13, 2022",4.0,"Hangs and apps are not working.. even not able to open playstore or whatsapp. Wifi not connecting, Now no option for return and when tech person will come??? not viable to buy this way and such a poor products lead to overall bad online experience and due to fear cancelled other orders",NEGATIVE
21,Equipment Purchase,"Reviewed in India on October 13, 2022",4.0,&nbsp;Super,POSITIVE
21,samiralimia,"Reviewed in India on October 13, 2022",4.0,Good,POSITIVE
21,Amazon Customer,"Reviewed in India on October 13, 2022",4.0,Ok,POSITIVE
21,Sudhansu,"Reviewed in India on October 12, 2022",1.0,"It's worst quality Mobile in India, the camera has multiple dusts, after return window closed when I removed the screen guard it has multiple scratches inside screen guard, charger was old I think because there was no peel off poly cover over the charger, phone also has touch issue. These are returned phones, company is refurbishing and selling them.",NEGATIVE
21,Apna vodafone,"Reviewed in India on October 12, 2022",1.0,No features of mobile which is worth,NEGATIVE
21,ajit,"Reviewed in India on October 12, 2022",1.0,Great colorful photo,POSITIVE
21,Soumya Roy,"Reviewed in India on October 12, 2022",1.0,Good phone at this range.. I got the 6/128 GB only in 12749.. Thank you Amazon.. ,POSITIVE
21,Neeraj Tewari,"Reviewed in India on October 12, 2022",1.0,Best product ..... it's money Worthing,POSITIVE
21,Vinod,"Reviewed in India on October 11, 2022",1.0,Camera and battery bakaar,POSITIVE
21,Vikash yadav,"Reviewed in India on October 11, 2022",1.0,मेरा फोन मुझे वापस चाहिए,NEGATIVE
21,Sk rafick,"Reviewed in India on October 11, 2022",1.0,o n e o f t h e b e s t d e g i n e s o g o o d,POSITIVE
21,Raju,"Reviewed in India on October 11, 2022",1.0,Nice,POSITIVE
21,Placeholder,"Reviewed in India on October 11, 2022",1.0,Battery backup in not good enough others things work well,NEGATIVE
22,S.Kamalakar reddy,"Reviewed in India on October 16, 2022",1.0,Good ,POSITIVE
22,Bhargav Prajapati,"Reviewed in India on October 16, 2022",1.0,"I have purchased this in festival sale.After 10 days of use, display and touch is not working.Need replacement.",NEGATIVE
22,Durga Datt Chaubey,"Reviewed in India on October 16, 2022",1.0,"This is a very good budget phone from Samsung in Galaxy series. We are using this phone for almost two weeks. I am also using a Samsung Galaxy M21 6GB- 128GB phone. So can tell some pros and some cons of this M32 when compared to M21.Display is almost exact the same. Both phones screen mode in Natural, M21 feels with very little yellow while M32 feels somewhat blueish. But brightness is quite good for both the phones and display visible in direct sun.Audio levels are same but I felt that M21 is more crisper during phone calls at maximum loudness. But this may be because M21 is more than one year old.Both of these phones have decent camera setup and both of these capture good pics if used properly. M32 also has macro camera which takes good shots. I am attaching some shots captured with M32 for example. Quality may be little compressed while transferring from M32 to this M21 through Whatsapp.",POSITIVE
22,P.V.GOVINDARAO,"Reviewed in India on October 16, 2022",1.0,Good,POSITIVE
22,Nagaprasad HN,"Reviewed in India on October 16, 2022",1.0,Phone getting heat so we had called for inspection they only scheduled for inspection but they didn't came inbthat tine so we called several times but not even turned up,NEGATIVE
22,Mahesh Kumar,"Reviewed in India on October 16, 2022",1.0,Nice budget phone between 10k-15k range. Camera quality and app can be improved.,POSITIVE
22,VISHNU KUMAR SINGH,"Reviewed in India on October 16, 2022",1.0,IF YOU TALK ABOUT LIKE ... THEN I SAY ... BATTERY  PERFORMANCE ... CAMERA QUALITY ... DISPLAY QUALITY ...  &amp; DISLIKE IS PROCESSOR BUT NOT IN MY USAGE .... BECAUSE I'M NOT A GAMER,NEGATIVE
22,Gajanan s. Sutar,"Reviewed in India on October 16, 2022",1.0,"All the features are very nice in this mobile.  64mp camera, long life battery and very sensitive finger print reader, all features at there best level.",POSITIVE
22,Bijendra Sharma,"Reviewed in India on October 15, 2022",1.0,I bought this for my mother and I absolutely do not regret at all. Samsung reliability and perfect battery. If they could have given stereo battery then this is perfect 4G phone. Camera is good at her usage level and I would not like to compare it will 20K phones.,POSITIVE
22,Ayantika Dutta,"Reviewed in India on October 15, 2022",1.0,It's really good phone and specially the camera   and battery   is very good in 15k budget.. ,POSITIVE
22,Placeholder,"Reviewed in India on October 15, 2022",4.0,The display stopped working just in 20 days and it doesn't comes under warranty. Please do not buy this product.,NEGATIVE
22,Mohammad Shamsuddin,"Reviewed in India on October 15, 2022",4.0,Awesome,POSITIVE
22,BANTI N.,"Reviewed in India on October 15, 2022",4.0,Battery backup ekdum must hai,NEGATIVE
22,Vamsi Krishna Katakam,"Reviewed in India on October 15, 2022",4.0,"Purchased on 24th Sep.Delivered on 27th Sep..Return window closes on 3rd OCT.ISSUE HAPPENED ON 10TH OCT.WE WERE DOING INSTAGRAM REEL, BATTERY WAS AT 15%. Kept the phone aside. In 10 min, there is no display on phone. Assuming low battery, we have connected for charging. After 1 hour also, no display on.Took it to service center. No damage identified on the outside. There is a signal link break between display and motherboard. I guess it is the wire bus.It does not come under warranty it seems. They claim that it must have happened because of phone fall on the backside. Boss ! ThERE is no FALL. No hint of damage on the external, buy I side online broke-- and no warranty!!! Shame on samsung!!!I got this Phoenix for 11,000 INR and now for replacing a broken wire, they are asking 6000/Samsung wake up !!Amazon wakeup !!!",NEGATIVE
22,Ashvin Birla,"Reviewed in India on October 15, 2022",4.0,Shi h bhaiii ,POSITIVE
22,Hafsa S.,"Reviewed in India on October 15, 2022",4.0,Camera is waste,NEGATIVE
22,shreyas,"Reviewed in India on October 15, 2022",4.0,"I bought 6gb/128gb variant foer12,600. This is best phone at this price range.Display 5/5Camera 4/5Performance 5/5Battery backup 5/5Display quality is awesome. Camera quality is good in day light. In night time it struggles a lot. Performance is best for normal usages. I never play games. Battery last for more than a day in normal use.If you are looking good display best battery backup for normal usages it is one the best phone.",POSITIVE
22,Venugopal,"Reviewed in India on October 15, 2022",4.0,Best  budget phone,POSITIVE
22,sajidkhan,"Reviewed in India on October 15, 2022",4.0,Best phone in this budget,POSITIVE
22,HARENDRA RATHORE,"Reviewed in India on October 15, 2022",4.0,A lot of problem of not registered on network,NEGATIVE
22,Nitesh,"Reviewed in India on October 15, 2022",5.0,Good,POSITIVE
22,Uttam Bhojnagarwala,"Reviewed in India on October 15, 2022",5.0,Real value for money phone. Could not get a better phone at this price . Looks great. Very good camera.,POSITIVE
22,Sachin Shah,"Reviewed in India on October 14, 2022",5.0,Good phone and almost budget friendly,POSITIVE
22,manan parekh,"Reviewed in India on October 14, 2022",5.0,Thank you amazon for lovely mobile.,POSITIVE
22,raviraj trivedi,"Reviewed in India on October 14, 2022",5.0,We bought this phone 1.5 months before but for some reason we did not open the box and never check the phone is working or not. Just before one week we thought to use this phone and found that it is not detecting any mobile network.,NEGATIVE
22,vaibhav pralhad khadse,"Reviewed in India on October 14, 2022",5.0,Touch screen is not properly responding...,NEGATIVE
22,Rajendra Kumar Behera,"Reviewed in India on October 14, 2022",5.0,Worst screen experienced damaged within 5 days,NEGATIVE
22,Pushkar P.,"Reviewed in India on October 14, 2022",5.0,good,POSITIVE
22,Nityananda majumdar,"Reviewed in India on October 14, 2022",5.0,Purchased this phone for my parents and over-all happy with the phone. Surprisingly it comes with a charger as well.,POSITIVE
23,Mitali Patra,"Reviewed in India on October 16, 2022",5.0,The camera was defective and pics were jazzy and blackish just after few days of use.,NEGATIVE
23,Rajendra Vegad,"Reviewed in India on October 16, 2022",5.0,Super amoled displayAll in one M53Camera goodSuperb qualityChif price range offer card 18000 KBThank u so much Amazon,NEGATIVE
23,G Kiran Reddy,"Reviewed in India on October 16, 2022",5.0,"Bought this mobile as a secondary. I was lucky to get 2k discount on the first day of Amazon festival. Took the green colored 8gb and found a green flipcover too. Mobile came without any defects. I have seen many negative reviews on defects, performance etc. But luckily I have not encountered any issues. I always depend on Samsung due to the vast service centers.",NEGATIVE
23,Kishor das,"Reviewed in India on October 16, 2022",5.0,It's good,POSITIVE
23,Sunil,"Reviewed in India on October 16, 2022",5.0,Product is good and worth for money the camera quality is not up to Mark display is excellent no heating battery life also good no hang,POSITIVE
23,Mina N,"Reviewed in India on October 16, 2022",5.0,Unlike Apple Samsung Forces Too many unnecessary Apps for you....,NEGATIVE
23,RP RATHNASAMY,"Reviewed in India on October 16, 2022",5.0,Android not to my liking can u offer exchange with an iPhone 12 model screen 5.4 or 6.1 inch 64GB send offer,NEGATIVE
23,Kaustubh,"Reviewed in India on October 16, 2022",5.0,"1) Fingerprint reader is worst.2) Samsung is known for pic quality. In this model, it is not upto mark rather it is poor.3) so many in build apps. And you can't uninstall them.",NEGATIVE
23,Placeholder,"Reviewed in India on October 16, 2022",5.0,Dislike charger not come.please provide charger. Thank you for please provide everyone. Ok samsumg thanks for everything mobile is good,POSITIVE
23,arun,"Reviewed in India on October 16, 2022",5.0,Very good product,POSITIVE
23,Amazon Customer,"Reviewed in India on October 16, 2022",1.0,"I thought I'm getting 8GB RAM plus 104MP camera in this series and price but very disappointed Camera not good, selfie is very bad as usual from Samsung product. Mobile gets  hang even when make Instagram reels.After almost one month I'm writing this review. You will Get same features in  Samsung M33 for low amount. But don't go for samsung  series  my Boss has purchased Samsung mobile for 1 lack 50 thousand before an year,sorry I forgot which model it is, well I have aware you about that expensive phone,even that phone has bad quality of camera. So you all think before to go for  Samsung.",NEGATIVE
23,Pravin,"Reviewed in India on October 15, 2022",1.0,"Please don't buy this cheap phone. Camera quality is disaster (very bad and below average). Battery life is very poor, not even sustain for half day.",NEGATIVE
23,Meet,"Reviewed in India on October 15, 2022",1.0,Okay if you are giving 3.5mm jack then its ok but altleast provide a 3.5mm jack to type c connector in the box and if samsung is not giving charger by saying that use old charger it is environment friendly then give Type A to Type C data cable na why type C to C cable so that people purchase your brand charger only? This is very wrong if you are doing this with your customer this can be a marketing myopia for you.,NEGATIVE
23,Sneha T,"Reviewed in India on October 15, 2022",1.0,"Waste of money. With normal use (no gaming), the phone is hanging and crashing just 2 weeks after purchase.The battery also does not last long with normal use.This in addition to other cons like no audio jack, no charger in box, no option to secure specific apps with pin (this was a feature in my earlier Samsung phone).",NEGATIVE
23,Jatin,"Reviewed in India on October 15, 2022",1.0,"No charger, hybrid sim, say no to this phone, samsung supply the charger and dedicated slots for sim for your phone, if you want customers to buy your phone",NEGATIVE
23,Karan Shah,"Reviewed in India on October 15, 2022",1.0,The camera and audio output are highly disappointing.. the worst part however is the lagging and random shutting down of the phone on its own.. I regret upgrading from my old Samsung Galaxy A30,NEGATIVE
23,Utpal Swain,"Reviewed in India on October 15, 2022",1.0,The phone is slim which makes it look attractive.Samsung is the brand so the sensitivity and touch is descent.Expecting a fast sensitivity.No adapter so little to worry here as fast charge would support  or not so I am going with 25W adapter only.Camera is not upto the mark when it talks about 108 MP. Samsung should provide enhancer built in with camera.Budgeted phone overall.,NEGATIVE
23,Deva raju,"Reviewed in India on October 15, 2022",1.0,"&nbsp;Giving this review after using 20 days.My usage is like-I don't play games ,I watch movies and using so many 3rd party apps.Good things 1) Auto call recording without announcement 2) Big screen 3) Good performance 4) Good support from samsung 5) Battery performance (One full charge gave me around 30 hrs) and it took only 90 mins for complete charge 6) Samsung messages 7) Gorilla glass( It fall down but nothing happened) 7) Folder securityBad things  1) No adapter 2) No back case 3)No  Ultra power save mode 4) No jack 5) Camera quality is ok but u get diff features.Note: If you use other than samsung charger then it takes 2.30 hrs even though that's a 33w fast charger. So pay 1k extra and buy original 25w charger.",NEGATIVE
23,Placeholder,"Reviewed in India on October 15, 2022",1.0,Cemra quality is not good  108 mp like not work like other  phone 16 mp cemra those are same pic click no difference so plz dont buy if you have purchased cemara purpose this is not a cemra phone if you buy cemra phone so plz dont buy m53 5g you buy another phone,NEGATIVE
23,Ashish Sharma,"Reviewed in India on October 15, 2022",1.0,No waterproofing and headphone jack led me to return it. Should have at least one of these and also 4k recording.,NEGATIVE
23,Dishit Nirvaan,"Reviewed in India on October 15, 2022",5.0,.Camera= 4.5/5.Looks = 5/5.display=  6/5.speakers= 4/5.performance= 5/5 (for day to day usage).performance= 4/5 (for gaming).UI experience= 5/5.feels very premium while holding in hands.I got this phone only AT (19000 RUPEES WITH CHARGER)  in BBD sale.,POSITIVE
23,Amazon Customer,"Reviewed in India on October 15, 2022",5.0,Not interested after seeing the mobile,NEGATIVE
23,Pathkula Ramakrishna,"Reviewed in India on October 15, 2022",5.0,Phone battery is ok.its not upto the mark for heavy usage.. phone has heating issue on normal usage.phoe heating abnormally.,NEGATIVE
23,sravan,"Reviewed in India on October 15, 2022",5.0,Having years of trust on samsung just thought of upgrading to 53 without reading reviews and ratings..this is the big blunder I did...worst camera worst screen quality..people like samsung gor this and samsung compromised on these onlydon't know why but i wasted 20k on this,NEGATIVE
23,Mahesh G.,"Reviewed in India on October 15, 2022",5.0,Fingerprint reader does not work everything but I do like how slim this phone is and light as a feather.,NEGATIVE
23,Rinyo Raikhan,"Reviewed in India on October 14, 2022",5.0,No charger and no headphone . That’s makes me unhappy,NEGATIVE
23,Soumendu Sengupta,"Reviewed in India on October 14, 2022",5.0,There is no headphone connecting plug point or port.adapter black but white cable usb,NEGATIVE
23,Nanagauda,"Reviewed in India on October 14, 2022",5.0,"Don't buy. Over heating issue. While charging and usage phone is heating heavily. Waste of money. Very poor product from samsung. I have opted for replacement within the return window, but the Amazon is not sending any person for pick up. Amazon is also giving worst service.",NEGATIVE
23,Sajad Ali,"Reviewed in India on October 14, 2022",5.0,The promotion USP for this mobile is the camera. But it is not at all match with any basic phone.Totally disappointed with this product.,NEGATIVE
24,ashish jain,"Reviewed in India on October 16, 2022",5.0,Good,POSITIVE
24,SUKHDEV RAJ CHANDHAR,"Reviewed in India on October 16, 2022",5.0,Battery back should be more.,NEGATIVE
24,Amazon Customer,"Reviewed in India on October 16, 2022",5.0,Problem with sensorIn every call facing problem with sensor,NEGATIVE
24,Ujjwal Kumar,"Reviewed in India on October 16, 2022",5.0,Worst phone for this price. Dont buy it. It hangs badly.,NEGATIVE
24,Sunny Bhavsar,"Reviewed in India on October 16, 2022",5.0,Now I use mobile last 10 it working good all future are good camera result also good it. This price rang worth it,POSITIVE
24,dinakar,"Reviewed in India on October 16, 2022",5.0,Don't have both option of memory card and sim slot only have to insert sim or memory card,NEGATIVE
24,N C Biswas,"Reviewed in India on October 16, 2022",5.0,Overall good,POSITIVE
24,Santosh Kumar sahu,"Reviewed in India on October 16, 2022",5.0,Very good price and value for money it's good product of onepuls mobile veesy good but amazon not good ,NEGATIVE
24,hitesh daswani,"Reviewed in India on October 16, 2022",5.0,Features are good. Sensors are working well.,POSITIVE
24,Mohammed Naushad,"Reviewed in India on October 16, 2022",5.0,Ok,POSITIVE
24,Kalyan Dey,"Reviewed in India on October 16, 2022",5.0,well,POSITIVE
24,Raghavendra k.n,"Reviewed in India on October 16, 2022",5.0,Super,POSITIVE
24,Rishabh D.,"Reviewed in India on October 16, 2022",5.0,"Phone is not at all customer friendly, battery is draining out very fast. Most important thing, the phone is getting hanged very frequently. I have purchased this phone not even 50 days back. It is giving me trouble since 30 days back. Pathetic phone. Please don't buy",NEGATIVE
24,Akanksha Singh,"Reviewed in India on October 16, 2022",5.0,"Guys, product is ok but Amazon returnable process is very poor..  Please ensure while shopping with Amazon",NEGATIVE
24,sukanta,"Reviewed in India on October 16, 2022",5.0,Nice one camera quality is wow...,POSITIVE
24,ROHAN SINGH,"Reviewed in India on October 16, 2022",5.0,Camera quality sucks. Not expected such a low quality. Overall ok ok experience with the phone. Not satisfied.,NEGATIVE
24,Ajinkya khochade,"Reviewed in India on October 16, 2022",5.0,Performance wise it's a bit behind when compared to samsung galaxy,POSITIVE
24,Jairaj A. Kumar,"Reviewed in India on October 15, 2022",5.0,"One plus Nord CE 2 lite phone is a top value for money phone. Let us get into pros and consProsIt comes with excellent display even though it is not AMOLEDThe phone comes bundled with expansion of RAM from 8GB to 13GBIt comes with micro SD card, 3.5 mm jack, charging adapter, screen guard and back coverIt is already Android 12 based and with zero bloatwareAlready 5g enabled and no additional software to installConsProcessor is a bit slow during boot up",NEGATIVE
24,rakesh kr gupta,"Reviewed in India on October 15, 2022",5.0,Camera quality is poor,NEGATIVE
24,kalyani,"Reviewed in India on October 15, 2022",5.0,Best phone in budget camera could be better ! Overall good,POSITIVE
24,Arti sharma,"Reviewed in India on October 15, 2022",5.0,Worst camara quality and batry backup is quite bad no longerWaist of money. Product don't justify price. There is more better option than this one.,NEGATIVE
24,JJ,"Reviewed in India on October 15, 2022",5.0,All good,POSITIVE
24,Giriraj sarkandiya,"Reviewed in India on October 15, 2022",5.0,All is the best,POSITIVE
24,Devendra u.,"Reviewed in India on October 15, 2022",5.0,Good performance mobile,POSITIVE
24,GOVIND KUMAR SAHNI,"Reviewed in India on October 15, 2022",5.0,Osm mobile,NEGATIVE
24,sujeet shah,"Reviewed in India on October 15, 2022",5.0,Very good,POSITIVE
25,S.Kamalakar reddy,"Reviewed in India on October 16, 2022",1.0,Good ,POSITIVE
25,Bhargav Prajapati,"Reviewed in India on October 16, 2022",1.0,"I have purchased this in festival sale.After 10 days of use, display and touch is not working.Need replacement.",NEGATIVE
25,Durga Datt Chaubey,"Reviewed in India on October 16, 2022",1.0,"This is a very good budget phone from Samsung in Galaxy series. We are using this phone for almost two weeks. I am also using a Samsung Galaxy M21 6GB- 128GB phone. So can tell some pros and some cons of this M32 when compared to M21.Display is almost exact the same. Both phones screen mode in Natural, M21 feels with very little yellow while M32 feels somewhat blueish. But brightness is quite good for both the phones and display visible in direct sun.Audio levels are same but I felt that M21 is more crisper during phone calls at maximum loudness. But this may be because M21 is more than one year old.Both of these phones have decent camera setup and both of these capture good pics if used properly. M32 also has macro camera which takes good shots. I am attaching some shots captured with M32 for example. Quality may be little compressed while transferring from M32 to this M21 through Whatsapp.",POSITIVE
25,P.V.GOVINDARAO,"Reviewed in India on October 16, 2022",1.0,Good,POSITIVE
25,Nagaprasad HN,"Reviewed in India on October 16, 2022",1.0,Phone getting heat so we had called for inspection they only scheduled for inspection but they didn't came inbthat tine so we called several times but not even turned up,NEGATIVE
25,Mahesh Kumar,"Reviewed in India on October 16, 2022",1.0,Nice budget phone between 10k-15k range. Camera quality and app can be improved.,POSITIVE
25,VISHNU KUMAR SINGH,"Reviewed in India on October 16, 2022",1.0,IF YOU TALK ABOUT LIKE ... THEN I SAY ... BATTERY  PERFORMANCE ... CAMERA QUALITY ... DISPLAY QUALITY ...  &amp; DISLIKE IS PROCESSOR BUT NOT IN MY USAGE .... BECAUSE I'M NOT A GAMER,NEGATIVE
25,Gajanan s. Sutar,"Reviewed in India on October 16, 2022",1.0,"All the features are very nice in this mobile.  64mp camera, long life battery and very sensitive finger print reader, all features at there best level.",POSITIVE
25,Bijendra Sharma,"Reviewed in India on October 15, 2022",1.0,I bought this for my mother and I absolutely do not regret at all. Samsung reliability and perfect battery. If they could have given stereo battery then this is perfect 4G phone. Camera is good at her usage level and I would not like to compare it will 20K phones.,POSITIVE
25,Ayantika Dutta,"Reviewed in India on October 15, 2022",1.0,It's really good phone and specially the camera   and battery   is very good in 15k budget.. ,POSITIVE
25,Placeholder,"Reviewed in India on October 15, 2022",4.0,The display stopped working just in 20 days and it doesn't comes under warranty. Please do not buy this product.,NEGATIVE
25,Mohammad Shamsuddin,"Reviewed in India on October 15, 2022",4.0,Awesome,POSITIVE
25,BANTI N.,"Reviewed in India on October 15, 2022",4.0,Battery backup ekdum must hai,NEGATIVE
25,Vamsi Krishna Katakam,"Reviewed in India on October 15, 2022",4.0,"Purchased on 24th Sep.Delivered on 27th Sep..Return window closes on 3rd OCT.ISSUE HAPPENED ON 10TH OCT.WE WERE DOING INSTAGRAM REEL, BATTERY WAS AT 15%. Kept the phone aside. In 10 min, there is no display on phone. Assuming low battery, we have connected for charging. After 1 hour also, no display on.Took it to service center. No damage identified on the outside. There is a signal link break between display and motherboard. I guess it is the wire bus.It does not come under warranty it seems. They claim that it must have happened because of phone fall on the backside. Boss ! ThERE is no FALL. No hint of damage on the external, buy I side online broke-- and no warranty!!! Shame on samsung!!!I got this Phoenix for 11,000 INR and now for replacing a broken wire, they are asking 6000/Samsung wake up !!Amazon wakeup !!!",NEGATIVE
25,Ashvin Birla,"Reviewed in India on October 15, 2022",4.0,Shi h bhaiii ,POSITIVE
25,Hafsa S.,"Reviewed in India on October 15, 2022",4.0,Camera is waste,NEGATIVE
25,shreyas,"Reviewed in India on October 15, 2022",4.0,"I bought 6gb/128gb variant foer12,600. This is best phone at this price range.Display 5/5Camera 4/5Performance 5/5Battery backup 5/5Display quality is awesome. Camera quality is good in day light. In night time it struggles a lot. Performance is best for normal usages. I never play games. Battery last for more than a day in normal use.If you are looking good display best battery backup for normal usages it is one the best phone.",POSITIVE
25,Venugopal,"Reviewed in India on October 15, 2022",4.0,Best  budget phone,POSITIVE
25,sajidkhan,"Reviewed in India on October 15, 2022",4.0,Best phone in this budget,POSITIVE
25,HARENDRA RATHORE,"Reviewed in India on October 15, 2022",4.0,A lot of problem of not registered on network,NEGATIVE
25,Nitesh,"Reviewed in India on October 15, 2022",5.0,Good,POSITIVE
25,Uttam Bhojnagarwala,"Reviewed in India on October 15, 2022",5.0,Real value for money phone. Could not get a better phone at this price . Looks great. Very good camera.,POSITIVE
25,Sachin Shah,"Reviewed in India on October 14, 2022",5.0,Good phone and almost budget friendly,POSITIVE
25,manan parekh,"Reviewed in India on October 14, 2022",5.0,Thank you amazon for lovely mobile.,POSITIVE
25,raviraj trivedi,"Reviewed in India on October 14, 2022",5.0,We bought this phone 1.5 months before but for some reason we did not open the box and never check the phone is working or not. Just before one week we thought to use this phone and found that it is not detecting any mobile network.,NEGATIVE
25,vaibhav pralhad khadse,"Reviewed in India on October 14, 2022",5.0,Touch screen is not properly responding...,NEGATIVE
25,Rajendra Kumar Behera,"Reviewed in India on October 14, 2022",5.0,Worst screen experienced damaged within 5 days,NEGATIVE
25,Pushkar P.,"Reviewed in India on October 14, 2022",5.0,good,POSITIVE
25,Nityananda majumdar,"Reviewed in India on October 14, 2022",5.0,Purchased this phone for my parents and over-all happy with the phone. Surprisingly it comes with a charger as well.,POSITIVE
26,S.Kamalakar reddy,"Reviewed in India on October 16, 2022",1.0,Good ,POSITIVE
26,Bhargav Prajapati,"Reviewed in India on October 16, 2022",1.0,"I have purchased this in festival sale.After 10 days of use, display and touch is not working.Need replacement.",NEGATIVE
26,Durga Datt Chaubey,"Reviewed in India on October 16, 2022",1.0,"This is a very good budget phone from Samsung in Galaxy series. We are using this phone for almost two weeks. I am also using a Samsung Galaxy M21 6GB- 128GB phone. So can tell some pros and some cons of this M32 when compared to M21.Display is almost exact the same. Both phones screen mode in Natural, M21 feels with very little yellow while M32 feels somewhat blueish. But brightness is quite good for both the phones and display visible in direct sun.Audio levels are same but I felt that M21 is more crisper during phone calls at maximum loudness. But this may be because M21 is more than one year old.Both of these phones have decent camera setup and both of these capture good pics if used properly. M32 also has macro camera which takes good shots. I am attaching some shots captured with M32 for example. Quality may be little compressed while transferring from M32 to this M21 through Whatsapp.",POSITIVE
26,P.V.GOVINDARAO,"Reviewed in India on October 16, 2022",1.0,Good,POSITIVE
26,Nagaprasad HN,"Reviewed in India on October 16, 2022",1.0,Phone getting heat so we had called for inspection they only scheduled for inspection but they didn't came inbthat tine so we called several times but not even turned up,NEGATIVE
26,Mahesh Kumar,"Reviewed in India on October 16, 2022",1.0,Nice budget phone between 10k-15k range. Camera quality and app can be improved.,POSITIVE
26,VISHNU KUMAR SINGH,"Reviewed in India on October 16, 2022",1.0,IF YOU TALK ABOUT LIKE ... THEN I SAY ... BATTERY  PERFORMANCE ... CAMERA QUALITY ... DISPLAY QUALITY ...  &amp; DISLIKE IS PROCESSOR BUT NOT IN MY USAGE .... BECAUSE I'M NOT A GAMER,NEGATIVE
26,Gajanan s. Sutar,"Reviewed in India on October 16, 2022",1.0,"All the features are very nice in this mobile.  64mp camera, long life battery and very sensitive finger print reader, all features at there best level.",POSITIVE
26,Bijendra Sharma,"Reviewed in India on October 15, 2022",1.0,I bought this for my mother and I absolutely do not regret at all. Samsung reliability and perfect battery. If they could have given stereo battery then this is perfect 4G phone. Camera is good at her usage level and I would not like to compare it will 20K phones.,POSITIVE
26,Ayantika Dutta,"Reviewed in India on October 15, 2022",1.0,It's really good phone and specially the camera   and battery   is very good in 15k budget.. ,POSITIVE
26,Placeholder,"Reviewed in India on October 15, 2022",4.0,The display stopped working just in 20 days and it doesn't comes under warranty. Please do not buy this product.,NEGATIVE
26,Mohammad Shamsuddin,"Reviewed in India on October 15, 2022",4.0,Awesome,POSITIVE
26,BANTI N.,"Reviewed in India on October 15, 2022",4.0,Battery backup ekdum must hai,NEGATIVE
26,Vamsi Krishna Katakam,"Reviewed in India on October 15, 2022",4.0,"Purchased on 24th Sep.Delivered on 27th Sep..Return window closes on 3rd OCT.ISSUE HAPPENED ON 10TH OCT.WE WERE DOING INSTAGRAM REEL, BATTERY WAS AT 15%. Kept the phone aside. In 10 min, there is no display on phone. Assuming low battery, we have connected for charging. After 1 hour also, no display on.Took it to service center. No damage identified on the outside. There is a signal link break between display and motherboard. I guess it is the wire bus.It does not come under warranty it seems. They claim that it must have happened because of phone fall on the backside. Boss ! ThERE is no FALL. No hint of damage on the external, buy I side online broke-- and no warranty!!! Shame on samsung!!!I got this Phoenix for 11,000 INR and now for replacing a broken wire, they are asking 6000/Samsung wake up !!Amazon wakeup !!!",NEGATIVE
26,Ashvin Birla,"Reviewed in India on October 15, 2022",4.0,Shi h bhaiii ,POSITIVE
26,Hafsa S.,"Reviewed in India on October 15, 2022",4.0,Camera is waste,NEGATIVE
26,shreyas,"Reviewed in India on October 15, 2022",4.0,"I bought 6gb/128gb variant foer12,600. This is best phone at this price range.Display 5/5Camera 4/5Performance 5/5Battery backup 5/5Display quality is awesome. Camera quality is good in day light. In night time it struggles a lot. Performance is best for normal usages. I never play games. Battery last for more than a day in normal use.If you are looking good display best battery backup for normal usages it is one the best phone.",POSITIVE
26,Venugopal,"Reviewed in India on October 15, 2022",4.0,Best  budget phone,POSITIVE
26,sajidkhan,"Reviewed in India on October 15, 2022",4.0,Best phone in this budget,POSITIVE
26,HARENDRA RATHORE,"Reviewed in India on October 15, 2022",4.0,A lot of problem of not registered on network,NEGATIVE
26,Nitesh,"Reviewed in India on October 15, 2022",5.0,Good,POSITIVE
26,Uttam Bhojnagarwala,"Reviewed in India on October 15, 2022",5.0,Real value for money phone. Could not get a better phone at this price . Looks great. Very good camera.,POSITIVE
26,Sachin Shah,"Reviewed in India on October 14, 2022",5.0,Good phone and almost budget friendly,POSITIVE
26,manan parekh,"Reviewed in India on October 14, 2022",5.0,Thank you amazon for lovely mobile.,POSITIVE
26,raviraj trivedi,"Reviewed in India on October 14, 2022",5.0,We bought this phone 1.5 months before but for some reason we did not open the box and never check the phone is working or not. Just before one week we thought to use this phone and found that it is not detecting any mobile network.,NEGATIVE
26,vaibhav pralhad khadse,"Reviewed in India on October 14, 2022",5.0,Touch screen is not properly responding...,NEGATIVE
26,Rajendra Kumar Behera,"Reviewed in India on October 14, 2022",5.0,Worst screen experienced damaged within 5 days,NEGATIVE
26,Pushkar P.,"Reviewed in India on October 14, 2022",5.0,good,POSITIVE
26,Nityananda majumdar,"Reviewed in India on October 14, 2022",5.0,Purchased this phone for my parents and over-all happy with the phone. Surprisingly it comes with a charger as well.,POSITIVE
27,Arshiya Saiyad,"Reviewed in India on October 16, 2022",3.0,The phone is very nice...Go for it...Battery drains little quick bt it's good on this price....Other than it all features r amazing....Really loved it,POSITIVE
27,Manjar,"Reviewed in India on October 16, 2022",3.0,Good,POSITIVE
27,Himanshu yadav,"Reviewed in India on October 16, 2022",3.0,Don't buy this phone totally waste of money,NEGATIVE
